subid;sex;age;country;person;bond;valence;face;hand;leg
80156;male;34;japan;Father;5;2;0.002318;0.99751;0.0007764
80156;male;34;japan;Sister;NA;NA;NA;NA;NA
80156;male;34;japan;Brother;4;2;0.002318;1;0.007764
80156;male;34;japan;Aunt;NA;NA;NA;NA;NA
80156;male;34;japan;Uncle;NA;NA;NA;NA;NA
80156;male;34;japan;F_Cousin;2;2;0.0018544;0.99929;0.007861
80156;male;34;japan;M_Cousin;NA;NA;NA;NA;NA
80156;male;34;japan;F_Friend;NA;NA;NA;NA;NA
80156;male;34;japan;M_Friend;4;2;0.38294;0.99254;0.0026203
80156;male;34;japan;F_Acq;NA;NA;NA;NA;NA
80156;male;34;japan;M_Acq;NA;NA;NA;NA;NA
80156;male;34;japan;F_Stranger;1;1;0;0;0
80156;male;34;japan;M_Stranger;1;1;0;0;0
83858;male;28;japan;Partner;9;9;0.0050997;0.58913;0.0007764
83858;male;28;japan;Mother;9;8;0;0;0
83858;male;28;japan;Father;9;8;0;0;0
83858;male;28;japan;Sister;9;8;0;0;0
83858;male;28;japan;Brother;NA;NA;NA;NA;NA
83858;male;28;japan;Aunt;7;7;0;0;0
83858;male;28;japan;Uncle;7;7;0;0;9.71E-05
83858;male;28;japan;F_Cousin;7;7;0;0;0
83858;male;28;japan;M_Cousin;7;7;0;0;9.71E-05
83858;male;28;japan;F_Friend;8;6;0;0;0
83858;male;28;japan;M_Friend;8;6;0;0;0
83858;male;28;japan;F_Acq;7;5;0;0;0
83858;male;28;japan;M_Acq;7;5;0;0;0
83858;male;28;japan;F_Stranger;1;1;0;0;0
83858;male;28;japan;M_Stranger;1;1;0;0;0
84947;male;51;japan;Partner;NA;NA;NA;NA;NA
84947;male;51;japan;Mother;NA;NA;NA;NA;NA
84947;male;51;japan;Father;5;5;0.060732;0.9652;0.00029115
84947;male;51;japan;Sister;7;5;0.0018544;0.95774;0.0007764
84947;male;51;japan;Brother;NA;NA;NA;NA;NA
84947;male;51;japan;Aunt;6;5;0.0018544;0.96804;0.00048525
84947;male;51;japan;Uncle;6;5;0.0018544;0.46839;0.0003882
84947;male;51;japan;F_Cousin;6;5;0.0018544;0.99787;0.0001941
84947;male;51;japan;M_Cousin;6;5;0.0018544;0.96058;0.00048525
84947;male;51;japan;F_Friend;5;4;0.0018544;0.89276;0.0011646
84947;male;51;japan;M_Friend;6;4;0.25498;0.98793;0.0003882
84947;male;51;japan;F_Acq;5;3;0.0018544;0.99041;0.00029115
84947;male;51;japan;M_Acq;5;3;0.0018544;0.99325;0.0003882
84947;male;51;japan;F_Stranger;4;2;0.0018544;0.98331;0
84947;male;51;japan;M_Stranger;4;2;0.0018544;0.9968;0.0001941
85737;male;35;japan;Partner;10;10;1;0.99609;1
85737;male;35;japan;Mother;7;7;0.0018544;0.94638;0.0005823
85737;male;35;japan;Father;4;4;0.0018544;0.96413;0.0003882
85737;male;35;japan;Sister;4;4;0.0018544;0.95384;9.71E-05
85737;male;35;japan;Brother;NA;NA;NA;NA;NA
85737;male;35;japan;Aunt;3;4;0.0013908;0.94105;9.71E-05
85737;male;35;japan;Uncle;3;4;0.0013908;0.94212;9.71E-05
85737;male;35;japan;F_Cousin;2;3;0.0018544;0.91761;9.71E-05
85737;male;35;japan;M_Cousin;2;3;0.0018544;0.95632;9.71E-05
85737;male;35;japan;F_Friend;2;3;0.0018544;0.92827;0.0003882
85737;male;35;japan;M_Friend;2;2;0.0013908;0.88707;9.71E-05
85737;male;35;japan;F_Acq;2;2;0.0018544;0.97443;0.0003882
85737;male;35;japan;M_Acq;2;2;0.0013908;0.92472;9.71E-05
85737;male;35;japan;F_Stranger;1;2;0.0018544;0.91903;0
85737;male;35;japan;M_Stranger;1;2;0.0013908;0.92116;9.71E-05
86021;male;44;japan;Partner;NA;NA;NA;NA;NA
86021;male;44;japan;Mother;10;10;0.067223;0.45206;0.0017469
86021;male;44;japan;Father;7;6;0;0;0
86021;male;44;japan;Sister;NA;NA;NA;NA;NA
86021;male;44;japan;Brother;8;8;0;0;0.00087345
86021;male;44;japan;Aunt;5;5;0.038943;0;0.0001941
86021;male;44;japan;Uncle;5;5;0;0;9.71E-05
86021;male;44;japan;F_Cousin;5;5;0;0;0
86021;male;44;japan;M_Cousin;5;5;0;0;0.00087345
86021;male;44;japan;F_Friend;NA;NA;NA;NA;NA
86021;male;44;japan;M_Friend;NA;NA;NA;NA;NA
86021;male;44;japan;F_Acq;3;5;0.024571;0.82741;0.0012616
86021;male;44;japan;M_Acq;2;3;0;0;9.71E-05
86021;male;44;japan;F_Stranger;5;5;0.072323;0.89489;0.0010675
86021;male;44;japan;M_Stranger;5;5;0;0;9.71E-05
88597;male;29;japan;Partner;10;9;0.96152;0.90163;0.98476
88597;male;29;japan;Mother;9;8;0.086231;0.77521;0.64742
88597;male;29;japan;Father;NA;NA;NA;NA;NA
88597;male;29;japan;Sister;8;7;0.81873;0.8505;0.0011646
88597;male;29;japan;Brother;NA;NA;NA;NA;NA
88597;male;29;japan;Aunt;6;6;0.78767;0.57848;0.0013587
88597;male;29;japan;Uncle;6;6;0.93231;0.71946;0.0011646
88597;male;29;japan;F_Cousin;6;6;0.99675;0.81037;0.0016498
88597;male;29;japan;M_Cousin;6;6;0.92721;0.78054;0.0016498
88597;male;29;japan;F_Friend;8;6;0.89986;0.8054;0.0014557
88597;male;29;japan;M_Friend;8;6;0.99861;0.78516;0.0014557
88597;male;29;japan;F_Acq;7;6;0.97311;0.74751;0.0014557
88597;male;29;japan;M_Acq;7;6;0.85443;0.87145;0.0013587
88597;male;29;japan;F_Stranger;5;5;0.0018544;0.90732;0.00029115
88597;male;29;japan;M_Stranger;5;5;0.044043;0.91619;0.0014557
91433;male;28;japan;Partner;8;7;1;0.94567;0.61927
91433;male;28;japan;Mother;8;5;0;0;0
91433;male;28;japan;Father;8;5;0;0;0
91433;male;28;japan;Sister;8;5;0;0;0
91433;male;28;japan;Brother;8;5;0;0;0
91433;male;28;japan;Aunt;5;5;0;0;0
91433;male;28;japan;Uncle;5;5;0;0;0
91433;male;28;japan;F_Cousin;5;5;0;0;0
91433;male;28;japan;M_Cousin;5;5;0;0;0
91433;male;28;japan;F_Friend;5;5;0;0;0
91433;male;28;japan;M_Friend;5;5;0;0;0
91433;male;28;japan;F_Acq;5;5;0;0;0
91433;male;28;japan;M_Acq;5;5;0;0;0
91433;male;28;japan;F_Stranger;3;5;0;0;0
91433;male;28;japan;M_Stranger;3;5;0;0;0
91566;male;51;japan;Partner;5;5;0.28975;0;0
91566;male;51;japan;Mother;NA;NA;NA;NA;NA
91566;male;51;japan;Father;NA;NA;NA;NA;NA
91566;male;51;japan;Sister;5;5;0;0;0
91566;male;51;japan;Brother;NA;NA;NA;NA;NA
91566;male;51;japan;Aunt;NA;NA;NA;NA;NA
91566;male;51;japan;Uncle;NA;NA;NA;NA;NA
91566;male;51;japan;F_Cousin;4;4;0.28975;0;0
91566;male;51;japan;M_Cousin;4;4;0.21604;0;9.71E-05
91566;male;51;japan;F_Friend;4;4;0.28419;0;0
91566;male;51;japan;M_Friend;4;4;0.28975;0;0
91566;male;51;japan;F_Acq;4;4;0.28187;0;0
91566;male;51;japan;M_Acq;4;4;0.28975;0;0
91566;male;51;japan;F_Stranger;4;4;0.27816;0;0
91566;male;51;japan;M_Stranger;4;4;0.28975;0;0
92183;male;43;japan;Partner;8;8;0.9949;0.93572;0.98991
92183;male;43;japan;Mother;7;6;0.91841;0.96875;0.68634
92183;male;43;japan;Father;7;6;0.57626;0.79226;0.70943
92183;male;43;japan;Sister;NA;NA;NA;NA;NA
92183;male;43;japan;Brother;7;6;0.60547;0.61506;0.65111
92183;male;43;japan;Aunt;6;5;0.93046;0.021307;0.68886
92183;male;43;japan;Uncle;6;5;0.96477;0.23757;0.7203
92183;male;43;japan;F_Cousin;4;4;0.97867;0.79155;0.45905
92183;male;43;japan;M_Cousin;4;4;0.93927;0.76776;0.533
92183;male;43;japan;F_Friend;NA;NA;NA;NA;NA
92183;male;43;japan;M_Friend;6;5;0.0018544;0.82351;0.38238
92183;male;43;japan;F_Acq;3;3;0.00092721;0.80575;0.00029115
92183;male;43;japan;M_Acq;3;3;0.0013908;0.8196;0.00048525
92183;male;43;japan;F_Stranger;2;2;0.00092721;0.80398;0
92183;male;43;japan;M_Stranger;2;2;0.0018544;0.91051;0.0083463
93647;male;55;japan;Partner;7;6;0.38804;0.3054;9.71E-05
93647;male;55;japan;Mother;NA;NA;NA;NA;NA
93647;male;55;japan;Father;5;3;0.00092721;0.36506;9.71E-05
93647;male;55;japan;Sister;NA;NA;NA;NA;NA
93647;male;55;japan;Brother;NA;NA;NA;NA;NA
93647;male;55;japan;Aunt;4;2;0.00046361;0.60476;9.71E-05
93647;male;55;japan;Uncle;4;2;0.00046361;0.7358;0
93647;male;55;japan;F_Cousin;4;2;0.00092721;0.59872;0
93647;male;55;japan;M_Cousin;4;2;0.0013908;0.53693;0
93647;male;55;japan;F_Friend;4;2;0.00092721;0.57138;0
93647;male;55;japan;M_Friend;4;2;0.00046361;0.62287;9.71E-05
93647;male;55;japan;F_Acq;4;3;0.00092721;0.84411;9.71E-05
93647;male;55;japan;M_Acq;4;1;0.00092721;0.53622;0
93647;male;55;japan;F_Stranger;3;2;0.00046361;0.58629;0
93647;male;55;japan;M_Stranger;3;1;0;0;0
93984;male;56;japan;Partner;10;10;1;0.49574;0.97341
93984;male;56;japan;Mother;9;10;0.94159;0.49041;0.95021
93984;male;56;japan;Father;9;10;1;0.47088;0.98117
93984;male;56;japan;Sister;9;10;0.97589;0.48757;0.99466
93984;male;56;japan;Brother;NA;NA;NA;NA;NA
93984;male;56;japan;Aunt;NA;NA;NA;NA;NA
93984;male;56;japan;Uncle;NA;NA;NA;NA;NA
93984;male;56;japan;F_Cousin;NA;NA;NA;NA;NA
93984;male;56;japan;M_Cousin;NA;NA;NA;NA;NA
93984;male;56;japan;F_Friend;3;3;0.0013908;0.85547;0
93984;male;56;japan;M_Friend;3;3;0.0013908;0.75888;0
93984;male;56;japan;F_Acq;2;3;0.0018544;0.92756;9.71E-05
93984;male;56;japan;M_Acq;2;3;0.0018544;0.82812;9.71E-05
93984;male;56;japan;F_Stranger;1;2;0.0018544;0.85938;0
93984;male;56;japan;M_Stranger;1;2;0.0018544;0.84588;0.00029115
95635;male;53;japan;Partner;NA;NA;NA;NA;NA
95635;male;53;japan;Mother;7;6;0.9898;0.92294;0.89354
95635;male;53;japan;Father;NA;NA;NA;NA;NA
95635;male;53;japan;Sister;6;6;1;1;0.87286
95635;male;53;japan;Brother;6;6;1;0.87642;0.99903
95635;male;53;japan;Aunt;5;5;1;0.98793;0.95312
95635;male;53;japan;Uncle;4;5;0.95271;0.99574;0.9836
95635;male;53;japan;F_Cousin;NA;NA;NA;NA;NA
95635;male;53;japan;M_Cousin;NA;NA;NA;NA;NA
95635;male;53;japan;F_Friend;4;4;0.98424;0.86222;0.65421
95635;male;53;japan;M_Friend;4;4;0.99954;0.97798;0.88703
95635;male;53;japan;F_Acq;4;4;0.97079;0.86648;0.61073
95635;male;53;japan;M_Acq;3;4;0.98146;0.96449;0.68372
95635;male;53;japan;F_Stranger;3;3;0.044043;0.89382;0.29416
95635;male;53;japan;M_Stranger;3;3;0.002318;0.85511;0.37083
101133;male;52;japan;Partner;9;7;0.84006;0.85156;0.72865
101133;male;52;japan;Mother;8;6;0.0018544;0.8022;0.00048525
101133;male;52;japan;Father;8;6;0.0013908;0.75284;0.0003882
101133;male;52;japan;Sister;5;5;0.0018544;0.7706;0.0005823
101133;male;52;japan;Brother;NA;NA;NA;NA;NA
101133;male;52;japan;Aunt;4;4;0.0013908;0.86257;0.0003882
101133;male;52;japan;Uncle;4;4;0.0018544;0.90412;0.0013587
101133;male;52;japan;F_Cousin;4;4;0.0018544;0.96413;0.00029115
101133;male;52;japan;M_Cousin;NA;NA;NA;NA;NA
101133;male;52;japan;F_Friend;4;4;0.0013908;0.9549;0.00067935
101133;male;52;japan;M_Friend;4;4;0.0018544;0.89382;0.0001941
101133;male;52;japan;F_Acq;4;4;0.0018544;0.95135;0.00029115
101133;male;52;japan;M_Acq;4;4;0.0018544;0.95455;0.0003882
101133;male;52;japan;F_Stranger;4;4;0;0;0
101133;male;52;japan;M_Stranger;4;4;0;0;0
108189;male;53;japan;Partner;10;9;0.91794;0.87038;0.99097
108189;male;53;japan;Mother;NA;NA;NA;NA;NA
108189;male;53;japan;Father;NA;NA;NA;NA;NA
108189;male;53;japan;Sister;7;4;0.0018544;0.97869;0.0001941
108189;male;53;japan;Brother;7;4;0.031525;0.96946;0.0012616
108189;male;53;japan;Aunt;6;3;0.0018544;0.99609;0.0001941
108189;male;53;japan;Uncle;6;3;0.0018544;0.99219;9.71E-05
108189;male;53;japan;F_Cousin;3;3;0.0018544;0.96662;0.001941
108189;male;53;japan;M_Cousin;6;3;0.015299;0.9723;9.71E-05
108189;male;53;japan;F_Friend;3;2;0.0013908;0.93288;0.00029115
108189;male;53;japan;M_Friend;3;2;0.0018544;0.96129;0.0001941
108189;male;53;japan;F_Acq;2;2;0.0013908;0.93288;0
108189;male;53;japan;M_Acq;2;2;0.0018544;0.98544;9.71E-05
108189;male;53;japan;F_Stranger;2;1;0;0;0
108189;male;53;japan;M_Stranger;2;1;0;0;0
109839;male;54;japan;Partner;NA;NA;NA;NA;NA
109839;male;54;japan;Mother;8;7;0;0;0
109839;male;54;japan;Father;8;7;0.002318;0.86115;0.80483
109839;male;54;japan;Sister;8;7;0.0018544;0.91761;0.6019
109839;male;54;japan;Brother;NA;NA;NA;NA;NA
109839;male;54;japan;Aunt;7;6;0.0018544;0.83558;0.28047
109839;male;54;japan;Uncle;7;6;0.0018544;0.69602;0.65208
109839;male;54;japan;F_Cousin;7;6;0.002318;0.87784;0.27921
109839;male;54;japan;M_Cousin;7;6;0.00046361;0.45597;0.44653
109839;male;54;japan;F_Friend;6;6;0.0018544;0.96058;0.0003882
109839;male;54;japan;M_Friend;6;5;0.14789;0.87713;0.80609
109839;male;54;japan;F_Acq;5;5;0.00046361;0.91655;9.71E-05
109839;male;54;japan;M_Acq;5;5;0.0018544;0.77379;9.71E-05
109839;male;54;japan;F_Stranger;3;5;0.0018544;0.4858;0
109839;male;54;japan;M_Stranger;3;5;0.0013908;0.43928;0
113867;male;53;japan;Partner;NA;NA;NA;NA;NA
113867;male;53;japan;Mother;9;7;0.07325;0;0.0003882
113867;male;53;japan;Father;8;7;0;0;0.00067935
113867;male;53;japan;Sister;8;7;0.073713;0;0.0001941
113867;male;53;japan;Brother;NA;NA;NA;NA;NA
113867;male;53;japan;Aunt;6;5;0;0;0
113867;male;53;japan;Uncle;6;5;0;0;0
113867;male;53;japan;F_Cousin;6;5;0;0;0
113867;male;53;japan;M_Cousin;6;5;0;0;0
113867;male;53;japan;F_Friend;NA;NA;NA;NA;NA
113867;male;53;japan;M_Friend;9;7;0;0;0
113867;male;53;japan;F_Acq;NA;NA;NA;NA;NA
113867;male;53;japan;M_Acq;5;5;0;0;0
113867;male;53;japan;F_Stranger;2;4;0;0;0
113867;male;53;japan;M_Stranger;2;4;0;0;0
124206;male;55;japan;Partner;9;8;0.0018544;0.83416;0
124206;male;55;japan;Mother;10;8;0.0032452;0.85689;0.21341
124206;male;55;japan;Father;10;8;0.0083449;0.84553;0
124206;male;55;japan;Sister;NA;NA;NA;NA;NA
124206;male;55;japan;Brother;NA;NA;NA;NA;NA
124206;male;55;japan;Aunt;7;6;0.0018544;0.76491;0
124206;male;55;japan;Uncle;6;4;0.0018544;0.8995;9.71E-05
124206;male;55;japan;F_Cousin;5;4;0.0013908;0.80398;0
124206;male;55;japan;M_Cousin;5;4;0.0013908;0.8228;0.0033967
124206;male;55;japan;F_Friend;7;5;0.00092721;0.83168;0
124206;male;55;japan;M_Friend;8;5;0.0018544;0.85121;0.0017469
124206;male;55;japan;F_Acq;5;3;0;0.2983;0
124206;male;55;japan;M_Acq;5;3;0;0.27912;0
124206;male;55;japan;F_Stranger;3;1;0;0;0
124206;male;55;japan;M_Stranger;2;1;0;0;0
137279;male;61;japan;Partner;8;8;1;1;0.9999
137279;male;61;japan;Mother;NA;NA;NA;NA;NA
137279;male;61;japan;Father;7;7;0.99954;0.98686;0.94031
137279;male;61;japan;Sister;NA;NA;NA;NA;NA
137279;male;61;japan;Brother;7;7;0.99954;0.9826;0.95215
137279;male;61;japan;Aunt;4;5;1;0.91264;0.37248
137279;male;61;japan;Uncle;4;5;0.99954;0.93004;0.26786
137279;male;61;japan;F_Cousin;4;5;0.98748;0.92436;0.34899
137279;male;61;japan;M_Cousin;4;5;1;0.96733;0.25631
137279;male;61;japan;F_Friend;6;6;1;0.9407;0.27455
137279;male;61;japan;M_Friend;6;6;0.002318;0.85227;0.21302
137279;male;61;japan;F_Acq;4;5;0.002318;0.875;0.21914
137279;male;61;japan;M_Acq;4;5;0.0018544;0.97372;0.062306
137279;male;61;japan;F_Stranger;1;2;0.0013908;0.92401;9.71E-05
137279;male;61;japan;M_Stranger;1;2;0.00092721;0.7429;0
140818;male;60;japan;Partner;8;8;0.96894;0.83026;0.8192
140818;male;60;japan;Mother;NA;NA;NA;NA;NA
140818;male;60;japan;Father;7;7;0.97033;0.99183;0.00087345
140818;male;60;japan;Sister;7;7;0.0018544;0.9652;0.0001941
140818;male;60;japan;Brother;NA;NA;NA;NA;NA
140818;male;60;japan;Aunt;6;6;0.0018544;0.4929;9.71E-05
140818;male;60;japan;Uncle;6;6;0.0018544;0.49787;0.0001941
140818;male;60;japan;F_Cousin;5;5;0.0013908;0.48544;0.0007764
140818;male;60;japan;M_Cousin;5;5;0.0013908;0.49645;9.71E-05
140818;male;60;japan;F_Friend;7;6;0.0018544;0.49041;0.0003882
140818;male;60;japan;M_Friend;7;6;0.0018544;0.49574;0
140818;male;60;japan;F_Acq;6;5;0.0013908;0.45739;0
140818;male;60;japan;M_Acq;6;4;0.0013908;0.46165;0.00029115
140818;male;60;japan;F_Stranger;3;2;0;0;0
140818;male;60;japan;M_Stranger;3;2;0;0;0
140867;male;62;japan;Partner;10;8;0.99954;0.99964;0.99796
140867;male;62;japan;Mother;7;8;1;0.99751;0.9999
140867;male;62;japan;Father;NA;NA;NA;NA;NA
140867;male;62;japan;Sister;NA;NA;NA;NA;NA
140867;male;62;japan;Brother;NA;NA;NA;NA;NA
140867;male;62;japan;Aunt;4;8;1;0.97621;0.99612
140867;male;62;japan;Uncle;3;7;0.97636;0.93395;0.96933
140867;male;62;japan;F_Cousin;3;8;1;0.94993;0.9836
140867;male;62;japan;M_Cousin;3;7;1;0.96555;0.99689
140867;male;62;japan;F_Friend;3;8;0.9949;0.97976;0.9999
140867;male;62;japan;M_Friend;6;7;1;0.91797;0.99253
140867;male;62;japan;F_Acq;3;6;0.082986;0.87251;0.00029115
140867;male;62;japan;M_Acq;3;5;0.11822;0.92685;0.0014557
140867;male;62;japan;F_Stranger;1;3;0.049606;0.91726;0.00087345
140867;male;62;japan;M_Stranger;1;1;0.14789;0.92862;0.00067935
144465;male;60;japan;Partner;NA;NA;NA;NA;NA
144465;male;60;japan;Mother;10;10;0.0018544;0.97727;0.0005823
144465;male;60;japan;Father;NA;NA;NA;NA;NA
144465;male;60;japan;Sister;NA;NA;NA;NA;NA
144465;male;60;japan;Brother;7;7;0.0018544;0.99858;9.71E-05
144465;male;60;japan;Aunt;1;1;0.0018544;0.98509;9.71E-05
144465;male;60;japan;Uncle;NA;NA;NA;NA;NA
144465;male;60;japan;F_Cousin;1;1;0.0018544;0.99148;9.71E-05
144465;male;60;japan;M_Cousin;1;1;0.0018544;0.98864;0
144465;male;60;japan;F_Friend;NA;NA;NA;NA;NA
144465;male;60;japan;M_Friend;NA;NA;NA;NA;NA
144465;male;60;japan;F_Acq;NA;NA;NA;NA;NA
144465;male;60;japan;M_Acq;NA;NA;NA;NA;NA
144465;male;60;japan;F_Stranger;1;1;0.0018544;0.99112;9.71E-05
144465;male;60;japan;M_Stranger;1;1;0.0018544;0.98153;9.71E-05
147959;male;63;japan;Partner;10;10;0.23088;0.99503;0.0016498
147959;male;63;japan;Mother;10;10;0.10292;0.98366;0.0015528
147959;male;63;japan;Father;NA;NA;NA;NA;NA
147959;male;63;japan;Sister;NA;NA;NA;NA;NA
147959;male;63;japan;Brother;9;10;0.081131;0.98935;0.0017469
147959;male;63;japan;Aunt;NA;NA;NA;NA;NA
147959;male;63;japan;Uncle;NA;NA;NA;NA;NA
147959;male;63;japan;F_Cousin;NA;NA;NA;NA;NA
147959;male;63;japan;M_Cousin;NA;NA;NA;NA;NA
147959;male;63;japan;F_Friend;NA;NA;NA;NA;NA
147959;male;63;japan;M_Friend;8;10;0.12378;0.99929;0.0015528
147959;male;63;japan;F_Acq;8;8;0.1873;0.96378;0.0015528
147959;male;63;japan;M_Acq;9;8;0.13584;0.98047;0.0015528
147959;male;63;japan;F_Stranger;5;5;0.0013908;0.99112;0.00067935
147959;male;63;japan;M_Stranger;5;5;0.0013908;0.95952;0.00067935
150799;male;61;japan;Partner;10;10;0.949;0.68679;0.83104
150799;male;61;japan;Mother;10;10;0.86973;0.80007;0.83667
150799;male;61;japan;Father;NA;NA;NA;NA;NA
150799;male;61;japan;Sister;8;9;0.91284;0.8473;0.80755
150799;male;61;japan;Brother;9;9;1;0.89418;0.89043
150799;male;61;japan;Aunt;5;5;0.0018544;0.87393;0.0003882
150799;male;61;japan;Uncle;5;5;0.0018544;0.76207;0.0007764
150799;male;61;japan;F_Cousin;NA;NA;NA;NA;NA
150799;male;61;japan;M_Cousin;5;5;0.0018544;0.77344;0.00048525
150799;male;61;japan;F_Friend;3;5;0.0013908;0.76882;0.0001941
150799;male;61;japan;M_Friend;5;8;0.0018544;0.93395;9.71E-05
150799;male;61;japan;F_Acq;3;5;0.0018544;0.89169;9.71E-05
150799;male;61;japan;M_Acq;3;5;0.0018544;0.91513;9.71E-05
150799;male;61;japan;F_Stranger;1;5;0.0018544;0.8402;0
150799;male;61;japan;M_Stranger;1;5;0.0013908;0.80291;9.71E-05
159763;male;61;japan;Partner;9;8;0.00092721;0.25781;9.71E-05
159763;male;61;japan;Mother;9;8;0.00046361;0.43146;9.71E-05
159763;male;61;japan;Father;NA;NA;NA;NA;NA
159763;male;61;japan;Sister;NA;NA;NA;NA;NA
159763;male;61;japan;Brother;7;7;0.00092721;0.51989;0
159763;male;61;japan;Aunt;6;6;0.00092721;0.56214;0
159763;male;61;japan;Uncle;7;7;0.00046361;0.74112;0
159763;male;61;japan;F_Cousin;5;5;0.00046361;0.55398;0
159763;male;61;japan;M_Cousin;6;6;0.00046361;0.54474;0
159763;male;61;japan;F_Friend;NA;NA;NA;NA;NA
159763;male;61;japan;M_Friend;7;7;0.00092721;0.65874;9.71E-05
159763;male;61;japan;F_Acq;4;4;0;0;0
159763;male;61;japan;M_Acq;5;6;0.00046361;0.4794;0
159763;male;61;japan;F_Stranger;1;1;0;0;0
159763;male;61;japan;M_Stranger;1;1;0;0;0
160660;male;65;japan;Partner;10;8;0.9949;0.49503;0.98641
160660;male;65;japan;Mother;NA;NA;NA;NA;NA
160660;male;65;japan;Father;NA;NA;NA;NA;NA
160660;male;65;japan;Sister;8;4;0.0018544;0.89595;9.71E-05
160660;male;65;japan;Brother;NA;NA;NA;NA;NA
160660;male;65;japan;Aunt;NA;NA;NA;NA;NA
160660;male;65;japan;Uncle;NA;NA;NA;NA;NA
160660;male;65;japan;F_Cousin;5;3;0.0018544;0.92827;9.71E-05
160660;male;65;japan;M_Cousin;5;3;0.0018544;0.90732;9.71E-05
160660;male;65;japan;F_Friend;NA;NA;NA;NA;NA
160660;male;65;japan;M_Friend;6;3;0.0018544;0.96236;0.00029115
160660;male;65;japan;F_Acq;3;3;0.0018544;0.9478;0.0003882
160660;male;65;japan;M_Acq;3;2;0.0018544;0.89311;0
160660;male;65;japan;F_Stranger;2;2;0.0018544;0.98615;0.0001941
160660;male;65;japan;M_Stranger;1;1;0;0;0
162006;male;62;japan;Partner;7;10;0.98656;0.97124;0.99612
162006;male;62;japan;Mother;NA;NA;NA;NA;NA
162006;male;62;japan;Father;NA;NA;NA;NA;NA
162006;male;62;japan;Sister;NA;NA;NA;NA;NA
162006;male;62;japan;Brother;2;2;0.075568;0.96591;0.0014557
162006;male;62;japan;Aunt;3;2;0.017617;0.98793;0.0003882
162006;male;62;japan;Uncle;3;2;0.060732;0.98366;0.0001941
162006;male;62;japan;F_Cousin;5;2;0.060732;0.99858;9.71E-05
162006;male;62;japan;M_Cousin;5;2;0.075568;0.98509;9.71E-05
162006;male;62;japan;F_Friend;NA;NA;NA;NA;NA
162006;male;62;japan;M_Friend;8;5;0.072323;0.9794;9.71E-05
162006;male;62;japan;F_Acq;7;10;0.59017;0.99787;0.0014557
162006;male;62;japan;M_Acq;8;5;0.031062;0.98757;9.71E-05
162006;male;62;japan;F_Stranger;1;1;0;0;0
162006;male;62;japan;M_Stranger;1;1;0;0;0
163770;female;19;japan;Partner;NA;NA;NA;NA;NA
163770;female;19;japan;Mother;8;8;0.092258;0.99254;0.001941
163770;female;19;japan;Father;7;7;0.1414;0.99751;0.0003882
163770;female;19;japan;Sister;NA;NA;NA;NA;NA
163770;female;19;japan;Brother;5;5;0;0;0
163770;female;19;japan;Aunt;NA;NA;NA;NA;NA
163770;female;19;japan;Uncle;3;2;0;0;0
163770;female;19;japan;F_Cousin;NA;NA;NA;NA;NA
163770;female;19;japan;M_Cousin;NA;NA;NA;NA;NA
163770;female;19;japan;F_Friend;6;6;0.11961;0.98935;0.0007764
163770;female;19;japan;M_Friend;6;6;0.1924;0.96484;0.99942
163770;female;19;japan;F_Acq;3;3;0.13815;0.99325;0.0003882
163770;female;19;japan;M_Acq;3;3;0.10014;0.99929;0.99369
163770;female;19;japan;F_Stranger;1;1;0;0;0
163770;female;19;japan;M_Stranger;1;1;0;0;0
166781;female;18;japan;Partner;NA;NA;NA;NA;NA
166781;female;18;japan;Mother;NA;NA;NA;NA;NA
166781;female;18;japan;Father;NA;NA;NA;NA;NA
166781;female;18;japan;Sister;NA;NA;NA;NA;NA
166781;female;18;japan;Brother;NA;NA;NA;NA;NA
166781;female;18;japan;Aunt;10;5;0.0018544;0.99929;0.0003882
166781;female;18;japan;Uncle;10;5;0.0018544;0.91051;0.0044643
166781;female;18;japan;F_Cousin;9;5;0.0018544;0.99929;0.0003882
166781;female;18;japan;M_Cousin;9;5;0.0018544;0.96982;0
166781;female;18;japan;F_Friend;8;5;0.0018544;0.96236;0.00029115
166781;female;18;japan;M_Friend;NA;NA;NA;NA;NA
166781;female;18;japan;F_Acq;5;5;0.00092721;0.84446;0.0015528
166781;female;18;japan;M_Acq;5;5;0.00046361;0.6598;0
166781;female;18;japan;F_Stranger;1;1;0.00092721;0.62784;0.0005823
166781;female;18;japan;M_Stranger;1;1;0;0;0
166905;female;18;japan;Partner;8;9;0.99954;0.49964;0.021836
166905;female;18;japan;Mother;10;10;0.99258;0.99893;1
166905;female;18;japan;Father;1;1;0;0;0
166905;female;18;japan;Sister;NA;NA;NA;NA;NA
166905;female;18;japan;Brother;NA;NA;NA;NA;NA
166905;female;18;japan;Aunt;5;1;0.00092721;0.17507;0
166905;female;18;japan;Uncle;1;1;0;0;0
166905;female;18;japan;F_Cousin;1;1;0;0;0
166905;female;18;japan;M_Cousin;NA;NA;NA;NA;NA
166905;female;18;japan;F_Friend;1;1;0.00092721;0.53977;0
166905;female;18;japan;M_Friend;3;3;0.00092721;0.1978;0
166905;female;18;japan;F_Acq;4;1;0.00046361;0.30398;0
166905;female;18;japan;M_Acq;2;4;0.00046361;0.16584;0
166905;female;18;japan;F_Stranger;1;1;0;0;0
166905;female;18;japan;M_Stranger;1;1;0;0;0
